program,mode,runtime,run_index,internal_ms,external_ms,ok,error
llvmss_misc_flops-8,aot,wasm-aot,2,826.362508,831.567515,1,
llvmss_misc_flops-8,aot,native,3,858.318963,859.025875,1,
llvmss_misc_flops-8,aot,wasm-aot,3,854.80922,859.905645,1,
llvmss_misc_flops-8,aot,native,4,820.274742,820.955044,1,
llvmss_misc_flops-8,aot,wasm-aot,4,826.529927,831.495561,1,
llvmss_misc_flops-8,aot,native,5,862.418989,863.220979,1,
llvmss_misc_flops-8,aot,wasm-aot,5,824.985618,830.036711,1,
llvmss_misc_flops-8,aot,native,6,820.244482,821.048053,1,
llvmss_misc_flops-8,aot,wasm-aot,6,826.254707,831.449162,1,
llvmss_misc_flops-8,aot,native,7,860.221039,860.966882,1,
llvmss_misc_flops-8,aot,wasm-aot,7,825.630238,830.751775,1,
llvmss_misc_flops-8,aot,native,8,860.318561,861.160286,1,
llvmss_misc_flops-8,aot,wasm-aot,8,824.33932,829.379732,1,
llvmss_misc_flops-8,aot,native,9,860.666447,861.42307,1,
llvmss_misc_flops-8,aot,wasm-aot,9,825.860449,831.083348,1,
llvmss_misc_flops-8,aot,native,10,860.167664,860.915033,1,
llvmss_misc_flops-8,aot,wasm-aot,10,826.521844,831.493625,1,
llvmss_misc_flops,jit,native,1,3634.03466,3634.86447,1,
llvmss_misc_flops,jit,wasm-jit,1,4572.644767,4578.512026,1,
llvmss_misc_flops,jit,native,2,3634.217022,3635.076247,1,
llvmss_misc_flops,jit,wasm-jit,2,4572.767444,4578.610517,1,
llvmss_misc_flops,jit,native,3,3636.73981,3637.599589,1,
llvmss_misc_flops,jit,wasm-jit,3,4572.515011,4577.988494,1,
llvmss_misc_flops,jit,native,4,3634.468545,3635.271231,1,
llvmss_misc_flops,jit,wasm-jit,4,4572.719595,4578.321757,1,
llvmss_misc_flops,jit,native,5,3633.779837,3634.50742,1,
llvmss_misc_flops,jit,wasm-jit,5,4572.675268,4578.140894,1,
llvmss_misc_flops,jit,native,6,3633.866492,3634.613311,1,
llvmss_misc_flops,jit,wasm-jit,6,4573.804721,4579.087475,1,
llvmss_misc_flops,jit,native,7,3635.664823,3636.459438,1,
llvmss_misc_flops,jit,wasm-jit,7,4574.093501,4579.593277,1,
llvmss_misc_flops,jit,native,8,3633.93155,3634.6654,1,
llvmss_misc_flops,jit,wasm-jit,8,4571.360863,4576.858455,1,
llvmss_misc_flops,jit,native,9,3636.407296,3637.097204,1,
llvmss_misc_flops,jit,wasm-jit,9,4571.718483,4577.160539,1,
llvmss_misc_flops,jit,native,10,3633.867955,3634.611173,1,
llvmss_misc_flops,jit,wasm-jit,10,4571.942442,4577.390898,1,
llvmss_misc_flops,aot,native,1,3633.854555,3634.715507,1,
llvmss_misc_flops,aot,wasm-aot,1,4572.083874,4577.291336,1,
llvmss_misc_flops,aot,native,2,3634.217553,3635.057842,1,
llvmss_misc_flops,aot,wasm-aot,2,4572.67,4577.885674,1,
llvmss_misc_flops,aot,native,3,3635.539588,3636.385374,1,
llvmss_misc_flops,aot,wasm-aot,3,4571.569042,4576.641394,1,
llvmss_misc_flops,aot,native,4,3633.752648,3634.491153,1,
llvmss_misc_flops,aot,wasm-aot,4,4572.808004,4577.89111,1,
llvmss_misc_flops,aot,native,5,3633.965312,3634.746287,1,
llvmss_misc_flops,aot,wasm-aot,5,4571.391147,4576.718412,1,
llvmss_misc_flops,aot,native,6,3634.145915,3634.824662,1,
llvmss_misc_flops,aot,wasm-aot,6,4571.901338,4577.108474,1,
llvmss_misc_flops,aot,native,7,3633.747258,3634.510871,1,
llvmss_misc_flops,aot,wasm-aot,7,4572.306126,4577.298403,1,
llvmss_misc_flops,aot,native,8,3634.458422,3635.22587,1,
llvmss_misc_flops,aot,wasm-aot,8,4571.190293,4576.334912,1,
llvmss_misc_flops,aot,native,9,3634.006387,3634.802841,1,
llvmss_misc_flops,aot,wasm-aot,9,4572.419025,4577.471439,1,
llvmss_misc_flops,aot,native,10,3633.868893,3634.628063,1,
llvmss_misc_flops,aot,wasm-aot,10,4571.630162,4576.79313,1,
llvmss_misc_mandel-2,jit,native,1,590.289613,590.973603,1,
llvmss_misc_mandel-2,jit,wasm-jit,1,606.927313,612.467794,1,
llvmss_misc_mandel-2,jit,native,2,590.494682,591.294877,1,
llvmss_misc_mandel-2,jit,wasm-jit,2,606.993223,612.391897,1,
llvmss_misc_mandel-2,jit,native,3,590.34147,591.174912,1,
llvmss_misc_mandel-2,jit,wasm-jit,3,606.990136,612.511082,1,
llvmss_misc_mandel-2,jit,native,4,591.116683,591.878796,1,
llvmss_misc_mandel-2,jit,wasm-jit,4,607.049555,612.599863,1,
llvmss_misc_mandel-2,jit,native,5,590.488101,591.180068,1,
llvmss_misc_mandel-2,jit,wasm-jit,5,607.830867,613.748694,1,
llvmss_misc_mandel-2,jit,native,6,590.485208,591.268726,1,
llvmss_misc_mandel-2,jit,wasm-jit,6,606.936345,612.348594,1,
llvmss_misc_mandel-2,jit,native,7,590.45553,591.307523,1,
llvmss_misc_mandel-2,jit,wasm-jit,7,606.886148,612.343937,1,
llvmss_misc_mandel-2,jit,native,8,590.492418,591.23827,1,
llvmss_misc_mandel-2,jit,wasm-jit,8,607.309104,612.734433,1,
llvmss_misc_mandel-2,jit,native,9,590.431064,591.142464,1,
llvmss_misc_mandel-2,jit,wasm-jit,9,607.23217,612.784121,1,
llvmss_misc_mandel-2,jit,native,10,590.57658,591.340624,1,
llvmss_misc_mandel-2,jit,wasm-jit,10,606.55892,612.234728,1,
llvmss_misc_mandel-2,aot,native,1,590.467093,591.173332,1,
llvmss_misc_mandel-2,aot,wasm-aot,1,606.581627,611.635208,1,
llvmss_misc_mandel-2,aot,native,2,590.358582,591.112228,1,
llvmss_misc_mandel-2,aot,wasm-aot,2,607.048104,612.175612,1,
llvmss_misc_mandel-2,aot,native,3,590.610394,591.377342,1,
llvmss_misc_mandel-2,aot,wasm-aot,3,606.455401,611.649714,1,
llvmss_misc_mandel-2,aot,native,4,591.433012,592.200806,1,
llvmss_misc_mandel-2,aot,wasm-aot,4,606.972179,612.082435,1,
llvmss_misc_mandel-2,aot,native,5,590.46524,591.249939,1,
llvmss_misc_mandel-2,aot,wasm-aot,5,606.442277,611.680791,1,
llvmss_misc_mandel-2,aot,native,6,590.500888,591.302365,1,
llvmss_misc_mandel-2,aot,wasm-aot,6,606.488097,611.466764,1,
llvmss_misc_mandel-2,aot,native,7,590.297057,591.070201,1,
llvmss_misc_mandel-2,aot,wasm-aot,7,606.615128,611.707689,1,
llvmss_misc_mandel-2,aot,native,8,590.592892,591.426825,1,
llvmss_misc_mandel-2,aot,wasm-aot,8,606.295702,611.366902,1,
llvmss_misc_mandel-2,aot,native,9,590.482412,591.182599,1,
llvmss_misc_mandel-2,aot,wasm-aot,9,606.685919,611.714704,1,
llvmss_misc_mandel-2,aot,native,10,592.722972,593.469832,1,
llvmss_misc_mandel-2,aot,wasm-aot,10,606.48491,611.653991,1,
llvmss_misc_matmul_f64_4x4,jit,native,1,404.608044,405.467143,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,1,890.020486,896.357849,1,
llvmss_misc_matmul_f64_4x4,jit,native,2,404.811096,405.503675,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,2,890.289065,895.638201,1,
llvmss_misc_matmul_f64_4x4,jit,native,3,404.428012,405.189097,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,3,889.5528,895.07382,1,
llvmss_misc_matmul_f64_4x4,jit,native,4,404.440279,405.177407,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,4,889.860973,895.442365,1,
llvmss_misc_matmul_f64_4x4,jit,native,5,404.71132,405.412847,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,5,890.08759,895.636274,1,
llvmss_misc_matmul_f64_4x4,jit,native,6,431.574407,432.324331,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,6,890.083339,895.652942,1,
llvmss_misc_matmul_f64_4x4,jit,native,7,404.167171,404.873937,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,7,890.131205,895.523224,1,
llvmss_misc_matmul_f64_4x4,jit,native,8,404.723172,405.470729,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,8,892.756132,898.354741,1,
llvmss_misc_matmul_f64_4x4,jit,native,9,513.094787,513.910605,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,9,890.124982,895.597627,1,
llvmss_misc_matmul_f64_4x4,jit,native,10,403.644171,404.340781,1,
llvmss_misc_matmul_f64_4x4,jit,wasm-jit,10,889.832066,895.183172,1,
llvmss_misc_matmul_f64_4x4,aot,native,1,404.523201,405.215878,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,1,889.837846,894.725559,1,
llvmss_misc_matmul_f64_4x4,aot,native,2,454.629364,455.432774,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,2,889.852897,894.796483,1,
llvmss_misc_matmul_f64_4x4,aot,native,3,403.727161,404.353943,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,3,889.877247,894.965008,1,
llvmss_misc_matmul_f64_4x4,aot,native,4,404.570948,405.234516,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,4,889.867601,894.63676,1,
llvmss_misc_matmul_f64_4x4,aot,native,5,404.101177,404.784365,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,5,890.050058,894.92186,1,
llvmss_misc_matmul_f64_4x4,aot,native,6,404.317119,405.136069,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,6,889.67174,894.750834,1,
llvmss_misc_matmul_f64_4x4,aot,native,7,404.700201,405.481137,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,7,889.704961,894.945016,1,
llvmss_misc_matmul_f64_4x4,aot,native,8,404.377207,405.081499,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,8,890.073766,895.268055,1,
llvmss_misc_matmul_f64_4x4,aot,native,9,404.26389,405.082548,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,9,890.177343,895.150537,1,
llvmss_misc_matmul_f64_4x4,aot,native,10,403.900717,404.574223,1,
llvmss_misc_matmul_f64_4x4,aot,wasm-aot,10,890.311175,895.278705,1,
llvmss_misc_reedsolomon,jit,native,1,2969.169608,2969.952432,1,
llvmss_misc_reedsolomon,jit,wasm-jit,1,2802.549,2808.233643,1,
llvmss_misc_reedsolomon,jit,native,2,2965.213744,2966.123486,1,
llvmss_misc_reedsolomon,jit,wasm-jit,2,2802.994086,2808.717616,1,
llvmss_misc_reedsolomon,jit,native,3,2965.865487,2966.596445,1,
llvmss_misc_reedsolomon,jit,wasm-jit,3,2803.419612,2809.003295,1,
llvmss_misc_reedsolomon,jit,native,4,2966.232326,2967.037532,1,
llvmss_misc_reedsolomon,jit,wasm-jit,4,2802.846842,2808.532162,1,
llvmss_misc_reedsolomon,jit,native,5,2968.035143,2968.849855,1,
llvmss_misc_reedsolomon,jit,wasm-jit,5,2802.291024,2807.800435,1,
llvmss_misc_reedsolomon,jit,native,6,2970.824211,2971.58191,1,
llvmss_misc_reedsolomon,jit,wasm-jit,6,2802.705103,2808.406888,1,
llvmss_misc_reedsolomon,jit,native,7,2968.995159,2969.758481,1,
llvmss_misc_reedsolomon,jit,wasm-jit,7,2803.088889,2808.848016,1,
llvmss_misc_reedsolomon,jit,native,8,2965.702437,2966.444142,1,
llvmss_misc_reedsolomon,jit,wasm-jit,8,2802.993969,2808.64884,1,
llvmss_misc_reedsolomon,jit,native,9,2966.701973,2967.512349,1,
llvmss_misc_reedsolomon,jit,wasm-jit,9,2802.162139,2807.988014,1,
llvmss_misc_reedsolomon,jit,native,10,2966.01546,2966.82184,1,
llvmss_misc_reedsolomon,jit,wasm-jit,10,2803.03243,2808.523022,1,
llvmss_misc_reedsolomon,aot,native,1,2964.743562,2965.587476,1,
llvmss_misc_reedsolomon,aot,wasm-aot,1,2802.745112,2807.9411,1,
llvmss_misc_reedsolomon,aot,native,2,2965.527156,2966.289708,1,
llvmss_misc_reedsolomon,aot,wasm-aot,2,2802.508587,2807.989497,1,
llvmss_misc_reedsolomon,aot,native,3,2969.162767,2969.956124,1,
llvmss_misc_reedsolomon,aot,wasm-aot,3,2803.055176,2808.298353,1,
llvmss_misc_reedsolomon,aot,native,4,2965.635679,2966.481946,1,
llvmss_misc_reedsolomon,aot,wasm-aot,4,2803.090462,2808.133516,1,
llvmss_misc_reedsolomon,aot,native,5,2966.641125,2967.454048,1,
llvmss_misc_reedsolomon,aot,wasm-aot,5,2803.067849,2807.969857,1,
llvmss_misc_reedsolomon,aot,native,6,2966.029053,2966.780582,1,
llvmss_misc_reedsolomon,aot,wasm-aot,6,2803.19927,2808.435744,1,
llvmss_misc_reedsolomon,aot,native,7,2965.257128,2966.092292,1,
llvmss_misc_reedsolomon,aot,wasm-aot,7,2802.176823,2807.51905,1,
llvmss_misc_reedsolomon,aot,native,8,2965.153318,2965.926332,1,
llvmss_misc_reedsolomon,aot,wasm-aot,8,2802.911301,2807.980204,1,
llvmss_misc_reedsolomon,aot,native,9,2965.371431,2966.110248,1,
llvmss_misc_reedsolomon,aot,wasm-aot,9,2802.46602,2807.881767,1,
llvmss_misc_reedsolomon,aot,native,10,2965.37316,2966.275796,1,
llvmss_misc_reedsolomon,aot,wasm-aot,10,2802.8433,2807.965584,1,
llvmss_misc_richards_benchmark,jit,native,1,452.137758,453.004992,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,1,819.598883,825.252576,1,
llvmss_misc_richards_benchmark,jit,native,2,452.267899,452.992361,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,2,832.101882,837.801304,1,
llvmss_misc_richards_benchmark,jit,native,3,455.917054,456.644516,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,3,824.497699,830.06857,1,
llvmss_misc_richards_benchmark,jit,native,4,452.2828,452.936247,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,4,820.685414,826.235751,1,
llvmss_misc_richards_benchmark,jit,native,5,451.251711,452.097775,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,5,821.083192,826.613251,1,
llvmss_misc_richards_benchmark,jit,native,6,451.820624,452.590277,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,6,820.168863,825.840008,1,
llvmss_misc_richards_benchmark,jit,native,7,452.400682,453.144575,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,7,826.387025,831.854865,1,
llvmss_misc_richards_benchmark,jit,native,8,452.069676,452.90624,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,8,822.442223,828.134539,1,
llvmss_misc_richards_benchmark,jit,native,9,451.250064,452.047365,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,9,820.274032,825.797558,1,
llvmss_misc_richards_benchmark,jit,native,10,465.662644,466.468437,1,
llvmss_misc_richards_benchmark,jit,wasm-jit,10,823.627717,829.095474,1,
llvmss_misc_richards_benchmark,aot,native,1,452.608446,453.463638,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,1,820.662937,825.85126,1,
llvmss_misc_richards_benchmark,aot,native,2,451.165834,451.894883,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,2,821.92612,827.322118,1,
llvmss_misc_richards_benchmark,aot,native,3,451.754754,452.587085,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,3,824.87252,829.93965,1,
llvmss_misc_richards_benchmark,aot,native,4,451.468138,452.158462,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,4,821.846619,827.116141,1,
llvmss_misc_richards_benchmark,aot,native,5,451.689222,452.508328,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,5,822.170821,827.446476,1,
llvmss_misc_richards_benchmark,aot,native,6,451.88389,452.643683,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,6,822.55647,827.745361,1,
llvmss_misc_richards_benchmark,aot,native,7,452.467044,453.216622,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,7,821.565961,826.5907,1,
llvmss_misc_richards_benchmark,aot,native,8,452.596409,453.476384,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,8,820.756932,826.030621,1,
llvmss_misc_richards_benchmark,aot,native,9,451.7185,452.536941,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,9,822.298377,827.385725,1,
llvmss_misc_richards_benchmark,aot,native,10,452.004305,452.810064,1,
llvmss_misc_richards_benchmark,aot,wasm-aot,10,821.605518,826.793855,1,
llvmss_misc_salsa20,jit,native,1,3714.473347,3715.233807,1,
llvmss_misc_salsa20,jit,wasm-jit,1,4532.715859,4538.251663,1,
llvmss_misc_salsa20,jit,native,2,3711.678182,3712.451024,1,
llvmss_misc_salsa20,jit,wasm-jit,2,4531.532031,4536.964426,1,
llvmss_misc_salsa20,jit,native,3,3710.16197,3710.954431,1,
llvmss_misc_salsa20,jit,wasm-jit,3,4532.25659,4537.591964,1,
llvmss_misc_salsa20,jit,native,4,3712.338148,3713.112019,1,
llvmss_misc_salsa20,jit,wasm-jit,4,4531.666284,4537.29718,1,
llvmss_misc_salsa20,jit,native,5,3712.149674,3712.872159,1,
llvmss_misc_salsa20,jit,wasm-jit,5,4532.011484,4537.420988,1,
llvmss_misc_salsa20,jit,native,6,3710.358088,3711.125569,1,
llvmss_misc_salsa20,jit,wasm-jit,6,4531.844274,4537.491638,1,
llvmss_misc_salsa20,jit,native,7,3710.671653,3711.416597,1,
llvmss_misc_salsa20,jit,wasm-jit,7,4532.095883,4537.588296,1,
llvmss_misc_salsa20,jit,native,8,3711.064122,3711.822793,1,
llvmss_misc_salsa20,jit,wasm-jit,8,4531.541734,4537.30827,1,
llvmss_misc_salsa20,jit,native,9,3711.809574,3712.584432,1,
llvmss_misc_salsa20,jit,wasm-jit,9,4533.015447,4538.736112,1,
llvmss_misc_salsa20,jit,native,10,3713.260201,3714.033721,1,
llvmss_misc_salsa20,jit,wasm-jit,10,4532.132556,4537.554741,1,
llvmss_misc_salsa20,aot,native,1,3711.389255,3712.184511,1,
llvmss_misc_salsa20,aot,wasm-aot,1,4532.122274,4537.325166,1,
llvmss_misc_salsa20,aot,native,2,3712.961935,3713.772038,1,
llvmss_misc_salsa20,aot,wasm-aot,2,4533.298339,4538.495513,1,
llvmss_misc_salsa20,aot,native,3,3712.841986,3713.559609,1,
llvmss_misc_salsa20,aot,wasm-aot,3,4530.808197,4535.996418,1,
llvmss_misc_salsa20,aot,native,4,3710.422689,3711.170997,1,
llvmss_misc_salsa20,aot,wasm-aot,4,4530.415978,4535.641024,1,
llvmss_misc_salsa20,aot,native,5,3708.752234,3709.482424,1,
llvmss_misc_salsa20,aot,wasm-aot,5,4530.885014,4535.970751,1,
llvmss_misc_salsa20,aot,native,6,3708.841275,3709.626289,1,
llvmss_misc_salsa20,aot,wasm-aot,6,4532.483489,4537.564872,1,
llvmss_misc_salsa20,aot,native,7,3712.13934,3712.934958,1,
llvmss_misc_salsa20,aot,wasm-aot,7,4531.475916,4536.646595,1,
llvmss_misc_salsa20,aot,native,8,3711.554258,3712.350272,1,
llvmss_misc_salsa20,aot,wasm-aot,8,4530.398717,4535.716401,1,
llvmss_misc_salsa20,aot,native,9,3711.276594,3712.07002,1,
llvmss_misc_salsa20,aot,wasm-aot,9,4532.216449,4537.218031,1,
llvmss_misc_salsa20,aot,native,10,3712.235102,3712.948592,1,
llvmss_misc_salsa20,aot,wasm-aot,10,4532.324041,4537.575664,1,
llvmss_shootout_hello,jit,native,1,0.014703,0.619421,1,
llvmss_shootout_hello,jit,wasm-jit,1,0.053084,4.36344,1,
llvmss_shootout_hello,jit,native,2,0.013256,0.525611,1,
llvmss_shootout_hello,jit,wasm-jit,2,0.058118,4.373079,1,
llvmss_shootout_hello,jit,native,3,0.013507,0.533475,1,
llvmss_shootout_hello,jit,wasm-jit,3,0.056812,4.792802,1,
llvmss_shootout_hello,jit,native,4,0.016117,0.580901,1,
llvmss_shootout_hello,jit,wasm-jit,4,0.057332,4.46932,1,
llvmss_shootout_hello,jit,native,5,0.013695,0.479497,1,
llvmss_shootout_hello,jit,wasm-jit,5,0.051142,4.29857,1,
llvmss_shootout_hello,jit,native,6,0.013819,0.491895,1,
llvmss_shootout_hello,jit,wasm-jit,6,0.057999,4.755115,1,
llvmss_shootout_hello,jit,native,7,0.013465,0.590101,1,
llvmss_shootout_hello,jit,wasm-jit,7,0.071202,5.614407,1,
llvmss_shootout_hello,jit,native,8,0.012969,0.546483,1,
llvmss_shootout_hello,jit,wasm-jit,8,0.056116,4.551658,1,
llvmss_shootout_hello,jit,native,9,0.013002,0.479277,1,
llvmss_shootout_hello,jit,wasm-jit,9,0.056048,4.268564,1,
llvmss_shootout_hello,jit,native,10,0.014231,0.525421,1,
llvmss_shootout_hello,jit,wasm-jit,10,0.055273,4.426796,1,
llvmss_shootout_hello,aot,native,1,0.015007,0.482742,1,
llvmss_shootout_hello,aot,wasm-aot,1,0.056887,3.951317,1,
llvmss_shootout_hello,aot,native,2,0.013057,0.466252,1,
llvmss_shootout_hello,aot,wasm-aot,2,0.050565,4.014816,1,
llvmss_shootout_hello,aot,native,3,0.013391,0.501392,1,
llvmss_shootout_hello,aot,wasm-aot,3,0.053499,3.797671,1,
llvmss_shootout_hello,aot,native,4,0.013053,0.46511,1,
llvmss_shootout_hello,aot,wasm-aot,4,0.055939,3.889563,1,
llvmss_shootout_hello,aot,native,5,0.013843,0.523917,1,
llvmss_shootout_hello,aot,wasm-aot,5,0.058482,4.067149,1,
llvmss_shootout_hello,aot,native,6,0.014871,0.554496,1,
llvmss_shootout_hello,aot,wasm-aot,6,0.080714,4.76912,1,
llvmss_shootout_hello,aot,native,7,0.020637,0.710651,1,
llvmss_shootout_hello,aot,wasm-aot,7,0.102547,7.290123,1,
llvmss_shootout_hello,aot,native,8,0.03062,1.033178,1,
llvmss_shootout_hello,aot,wasm-aot,8,0.062446,5.485622,1,
llvmss_shootout_hello,aot,native,9,0.012785,0.470787,1,
llvmss_shootout_hello,aot,wasm-aot,9,0.050529,3.976399,1,
llvmss_shootout_hello,aot,native,10,0.013418,0.435473,1,
llvmss_shootout_hello,aot,wasm-aot,10,0.058876,3.941555,1,
llvmss_stanford_bubblesort,jit,native,1,11.360249,12.113623,1,
llvmss_stanford_bubblesort,jit,wasm-jit,1,16.2256,20.947818,1,
llvmss_stanford_bubblesort,jit,native,2,11.351792,11.989804,1,
llvmss_stanford_bubblesort,jit,wasm-jit,2,16.691326,21.487679,1,
llvmss_stanford_bubblesort,jit,native,3,11.328772,11.907127,1,
llvmss_stanford_bubblesort,jit,wasm-jit,3,16.205178,20.501083,1,
llvmss_stanford_bubblesort,jit,native,4,11.410084,11.996342,1,
llvmss_stanford_bubblesort,jit,wasm-jit,4,17.299488,21.857852,1,
llvmss_stanford_bubblesort,jit,native,5,13.210389,13.991216,1,
llvmss_stanford_bubblesort,jit,wasm-jit,5,22.757673,31.255368,1,
llvmss_stanford_bubblesort,jit,native,6,11.368925,11.899276,1,
llvmss_stanford_bubblesort,jit,wasm-jit,6,16.247384,20.65989,1,
llvmss_stanford_bubblesort,jit,native,7,11.371183,11.961725,1,
llvmss_stanford_bubblesort,jit,wasm-jit,7,20.23164,24.818221,1,
llvmss_stanford_bubblesort,jit,native,8,11.994934,12.533234,1,
llvmss_stanford_bubblesort,jit,wasm-jit,8,16.231537,20.692592,1,
llvmss_stanford_bubblesort,jit,native,9,11.371518,12.016652,1,
llvmss_stanford_bubblesort,jit,wasm-jit,9,16.202512,20.626612,1,
llvmss_stanford_bubblesort,jit,native,10,11.334674,11.874607,1,
llvmss_stanford_bubblesort,jit,wasm-jit,10,16.26146,20.647706,1,
llvmss_stanford_bubblesort,aot,native,1,11.276681,11.860508,1,
llvmss_stanford_bubblesort,aot,wasm-aot,1,16.820051,21.276383,1,
llvmss_stanford_bubblesort,aot,native,2,11.30224,11.834487,1,
llvmss_stanford_bubblesort,aot,wasm-aot,2,16.327874,20.797616,1,
llvmss_stanford_bubblesort,aot,native,3,11.341013,11.975126,1,
llvmss_stanford_bubblesort,aot,wasm-aot,3,16.243968,20.38002,1,
llvmss_stanford_bubblesort,aot,native,4,11.297354,11.843896,1,
llvmss_stanford_bubblesort,aot,wasm-aot,4,23.622398,28.097626,1,
llvmss_stanford_bubblesort,aot,native,5,12.24493,12.759941,1,
llvmss_stanford_bubblesort,aot,wasm-aot,5,16.26025,20.251527,1,
llvmss_stanford_bubblesort,aot,native,6,11.39654,11.971401,1,
llvmss_stanford_bubblesort,aot,wasm-aot,6,16.265684,20.262629,1,
llvmss_stanford_bubblesort,aot,native,7,11.327639,11.915294,1,
llvmss_stanford_bubblesort,aot,wasm-aot,7,16.503835,20.870129,1,
llvmss_stanford_bubblesort,aot,native,8,11.455455,12.018228,1,
llvmss_stanford_bubblesort,aot,wasm-aot,8,16.238318,20.24628,1,
llvmss_stanford_bubblesort,aot,native,9,11.301244,11.865187,1,
llvmss_stanford_bubblesort,aot,wasm-aot,9,16.254024,20.309256,1,
llvmss_stanford_bubblesort,aot,native,10,11.26998,11.834376,1,
llvmss_stanford_bubblesort,aot,wasm-aot,10,16.213058,20.298108,1,
llvmss_stanford_floatmm,jit,native,1,187.856051,188.606514,1,
llvmss_stanford_floatmm,jit,wasm-jit,1,331.164526,336.515332,1,
llvmss_stanford_floatmm,jit,native,2,188.026855,188.779568,1,
llvmss_stanford_floatmm,jit,wasm-jit,2,331.247613,336.585896,1,
llvmss_stanford_floatmm,jit,native,3,187.754271,188.460905,1,
llvmss_stanford_floatmm,jit,wasm-jit,3,331.413921,336.61554,1,
llvmss_stanford_floatmm,jit,native,4,187.418239,188.09911,1,
llvmss_stanford_floatmm,jit,wasm-jit,4,331.486626,336.660337,1,
llvmss_stanford_floatmm,jit,native,5,187.728642,188.377477,1,
llvmss_stanford_floatmm,jit,wasm-jit,5,331.635646,337.335493,1,
llvmss_stanford_floatmm,jit,native,6,187.672623,188.459814,1,
llvmss_stanford_floatmm,jit,wasm-jit,6,331.370992,336.846901,1,
llvmss_stanford_floatmm,jit,native,7,187.486076,188.228691,1,
llvmss_stanford_floatmm,jit,wasm-jit,7,331.416265,336.875472,1,
llvmss_stanford_floatmm,jit,native,8,187.75109,188.556829,1,
llvmss_stanford_floatmm,jit,wasm-jit,8,331.265877,336.762128,1,
llvmss_stanford_floatmm,jit,native,9,187.74586,188.564127,1,
llvmss_stanford_floatmm,jit,wasm-jit,9,331.559393,337.04624,1,
llvmss_stanford_floatmm,jit,native,10,187.938315,188.778186,1,
llvmss_stanford_floatmm,jit,wasm-jit,10,331.393259,337.022465,1,
llvmss_stanford_floatmm,aot,native,1,187.798931,188.547652,1,
llvmss_stanford_floatmm,aot,wasm-aot,1,331.466778,336.563919,1,
llvmss_stanford_floatmm,aot,native,2,187.719976,188.388243,1,
llvmss_stanford_floatmm,aot,wasm-aot,2,331.478002,336.308492,1,
llvmss_stanford_floatmm,aot,native,3,187.41294,188.00999,1,
llvmss_stanford_floatmm,aot,wasm-aot,3,331.617474,336.525697,1,
llvmss_stanford_floatmm,aot,native,4,187.718426,188.418081,1,
llvmss_stanford_floatmm,aot,wasm-aot,4,331.350694,336.409453,1,
llvmss_stanford_floatmm,aot,native,5,187.432639,188.153833,1,
llvmss_stanford_floatmm,aot,wasm-aot,5,331.408354,336.356325,1,
llvmss_stanford_floatmm,aot,native,6,187.671073,188.471206,1,
llvmss_stanford_floatmm,aot,wasm-aot,6,331.713021,336.75988,1,
llvmss_stanford_floatmm,aot,native,7,187.68002,188.482432,1,
llvmss_stanford_floatmm,aot,wasm-aot,7,331.360999,336.481778,1,
llvmss_stanford_floatmm,aot,native,8,187.604836,188.391296,1,
llvmss_stanford_floatmm,aot,wasm-aot,8,331.569921,336.775493,1,
