program,runtime,run_index,elapsed_ms,ok,error
host_getcwd_loop,native,11,527.781707,1,
host_getcwd_loop,wasm,11,24.966525,1,
host_getcwd_loop,native,12,591.204257,1,
host_getcwd_loop,wasm,12,29.996544,1,
host_getcwd_loop,native,13,459.142941,1,
host_getcwd_loop,wasm,13,27.833739,1,
host_getcwd_loop,native,14,617.799901,1,
host_getcwd_loop,wasm,14,37.391721,1,
host_getcwd_loop,native,15,711.496,1,
host_getcwd_loop,wasm,15,26.653042,1,
host_getcwd_loop,native,16,635.578918,1,
host_getcwd_loop,wasm,16,47.788328,1,
host_getcwd_loop,native,17,496.46869,1,
host_getcwd_loop,wasm,17,25.487649,1,
host_getcwd_loop,native,18,621.389958,1,
host_getcwd_loop,wasm,18,23.393783,1,
host_getcwd_loop,native,19,503.85703,1,
host_getcwd_loop,wasm,19,30.250189,1,
host_getcwd_loop,native,20,768.004993,1,
host_getcwd_loop,wasm,20,30.74807,1,
host_getcwd_loop,native,21,650.23365,1,
host_getcwd_loop,wasm,21,22.262007,1,
host_getcwd_loop,native,22,439.40928,1,
host_getcwd_loop,wasm,22,23.00698,1,
host_getcwd_loop,native,23,432.035135,1,
host_getcwd_loop,wasm,23,27.096697,1,
host_getcwd_loop,native,24,442.605665,1,
host_getcwd_loop,wasm,24,26.230782,1,
host_getcwd_loop,native,25,549.461261,1,
host_getcwd_loop,wasm,25,21.472519,1,
host_getcwd_loop,native,26,580.609075,1,
host_getcwd_loop,wasm,26,24.502798,1,
host_getcwd_loop,native,27,566.727132,1,
host_getcwd_loop,wasm,27,25.474111,1,
host_getcwd_loop,native,28,534.467877,1,
host_getcwd_loop,wasm,28,25.078728,1,
host_getcwd_loop,native,29,422.228959,1,
host_getcwd_loop,wasm,29,24.389756,1,
host_getcwd_loop,native,30,431.795237,1,
host_getcwd_loop,wasm,30,25.782236,1,
host_time_loop,native,1,40.465719,1,
host_time_loop,wasm,1,279.332724,1,
host_time_loop,native,2,40.923706,1,
host_time_loop,wasm,2,243.078728,1,
host_time_loop,native,3,40.059307,1,
host_time_loop,wasm,3,243.828042,1,
host_time_loop,native,4,39.178042,1,
host_time_loop,wasm,4,258.180814,1,
host_time_loop,native,5,40.953301,1,
host_time_loop,wasm,5,248.866914,1,
host_time_loop,native,6,39.875204,1,
host_time_loop,wasm,6,252.579523,1,
